run,n_clouds,slope_real,slope_mirror,D_real,D_mirror,R2_real,R2_mirror,delta_D,delta_slope,delta_R2
479,181,0.6608000453112756,0.689730420445049,1.3216000906225511,1.379460840890098,0.9303699439368669,0.9727787829247202,-0.05786075026754678,-0.02893037513377339,-0.0424088389878533
480,199,0.6816995417876766,0.7006399365213514,1.363399083575353,1.4012798730427027,0.9201248841072892,0.9683385845996362,-0.03788078946734963,-0.018940394733674815,-0.04821370049234697
481,187,0.6734295719596007,0.694951172318013,1.3468591439192015,1.389902344636026,0.9344256706894161,0.9747551637340919,-0.04304320071682444,-0.02152160035841222,-0.04032949304467581
482,208,0.6652861792110971,0.6966354632283259,1.3305723584221942,1.3932709264566518,0.9209748123488952,0.9657470033741083,-0.06269856803445761,-0.03134928401722881,-0.044772191025213126
483,200,0.6599281055524746,0.6884359923063389,1.3198562111049492,1.3768719846126778,0.9392698345441226,0.9742325969679324,-0.05701577350772857,-0.028507886753864287,-0.0349627624238098
484,181,0.6792430176028188,0.6939279838234413,1.3584860352056376,1.3878559676468827,0.9258459997491518,0.9762912795616958,-0.029369932441245084,-0.014684966220622542,-0.050445279812543986
485,207,0.6530738170975781,0.6936935303770475,1.3061476341951561,1.387387060754095,0.8957462581704598,0.9734317346147215,-0.0812394265589389,-0.04061971327946945,-0.07768547644426171
486,188,0.6513405472358655,0.693514825373042,1.302681094471731,1.387029650746084,0.9247376434473797,0.9740834644293126,-0.08434855627435289,-0.042174278137176446,-0.04934582098193285
487,184,0.666590885204778,0.6855433515759547,1.333181770409556,1.3710867031519094,0.9235785656363985,0.9692619369175581,-0.03790493274235329,-0.018952466371176646,-0.045683371281159624
488,185,0.6718187846159756,0.6935622449314492,1.343637569231951,1.3871244898628985,0.9302211082719515,0.9591650462570167,-0.04348692063094739,-0.021743460315473695,-0.028943937985065227
489,220,0.6814720417346374,0.6947360885955521,1.3629440834692748,1.3894721771911043,0.9074767807481585,0.9619266082365445,-0.026528093721829515,-0.013264046860914758,-0.054449827488386005
490,169,0.6723152922880954,0.7049086017062987,1.3446305845761908,1.4098172034125973,0.9391091468890904,0.9729208323213612,-0.06518661883640653,-0.032593309418203265,-0.033811685432270755
491,179,0.6648349471971434,0.6916268225621681,1.3296698943942868,1.3832536451243362,0.9227748440145803,0.9674954668503752,-0.053583750730049395,-0.026791875365024698,-0.04472062283579492
492,191,0.6638892448935322,0.6960022177951649,1.3277784897870644,1.3920044355903298,0.9248061141689286,0.9643939360207635,-0.06422594580326546,-0.03211297290163273,-0.03958782185183496
493,197,0.6577525042421913,0.7028856590987757,1.3155050084843827,1.4057713181975513,0.9205708720399627,0.9694237838586052,-0.09026630971316862,-0.04513315485658431,-0.048852911818642486
494,207,0.6766279988168672,0.7029972353866986,1.3532559976337344,1.4059944707733971,0.9102706067164735,0.9680621687250013,-0.052738473139662734,-0.026369236569831367,-0.05779156200852775
495,198,0.6691844026186673,0.6980885045434075,1.3383688052373346,1.396177009086815,0.9274610953831849,0.9698779946501889,-0.05780820384948049,-0.028904101924740244,-0.04241689926700398
496,195,0.6519120604912444,0.6987711173672799,1.3038241209824888,1.3975422347345599,0.9133206543196031,0.9630316010862411,-0.09371811375207106,-0.04685905687603553,-0.04971094676663801
497,187,0.6682204845645597,0.6869752818186085,1.3364409691291195,1.373950563637217,0.9368102768085762,0.9703976088654274,-0.03750959450809743,-0.018754797254048716,-0.03358733205685116
498,177,0.6777705940186477,0.6879382743912097,1.3555411880372954,1.3758765487824194,0.9311861609434784,0.9721627302592878,-0.020335360745123987,-0.010167680372561994,-0.0409765693158094
499,170,0.6910182147380584,0.7068946792842696,1.3820364294761167,1.4137893585685393,0.9367647475999308,0.974868278238391,-0.031752929092422555,-0.015876464546211277,-0.03810353063846017
500,170,0.6726149958423767,0.6841333280691759,1.3452299916847534,1.3682666561383519,0.933213669088071,0.9642224639897999,-0.02303666445359842,-0.01151833222679921,-0.03100879490172892
